Time,NVMe_read,NVMe_written,read_mean,written_mean
01:21:00,1926394930.1860375,101369753.60000001,1837.153368173635,96.67373046875001
01:22:00,1871558107.0997179,58291802.99785867,1784.8568984028987,55.591395376070665
01:23:00,2006387643.7333336,35081715.08046891,1913.4403645833336,33.45653064772502
01:24:00,2084410406.027069,58671786.666666664,1987.8486690779391,55.953776041666664
01:25:00,2102970231.4666662,4101051.7333333334,2005.5486979166662,3.9110677083333334
01:26:00,2175070680.6051564,103231713.04289633,2074.3090444613995,98.44943336763032
01:27:00,2109471675.7333336,84804896.91817217,2011.7489583333336,80.87625209634034
01:28:00,2167206707.199999,155095483.73333332,2066.809374999999,147.91057942708332
01:29:00,2100180139.9810834,7936648.533333333,2002.8878593264421,7.568977864583333
01:30:00,2142784460.1908743,522616994.68650377,2043.5185052784675,498.40640514994027
01:31:00,2140454365.866667,198637669.3457323,2041.296354166667,189.43564352582197
01:32:00,1944601941.3333337,150962551.46666667,1854.5169270833337,143.96910807291667
01:33:00,2151089493.3333325,173748081.33682305,2051.4388020833326,165.69908269579224
01:34:00,2087323908.9993966,129015047.88396582,1990.627202033421,123.03833759686071
01:35:00,2161166472.533333,101854376.42509499,2061.048958333333,97.13590281018733
01:36:00,2213961181.8666654,135851793.06666666,2111.3979166666654,129.55836588541666
01:37:00,2171203857.0666676,83821168.1887874,2070.6213541666675,79.93809527281513
01:38:00,1967777721.37931,115718338.32976446,1876.6190732758616,110.35760720230527
01:39:00,2171205768.5333333,183541623.46666667,2070.6231770833333,175.03893229166667
01:40:00,2190940842.666665,170235460.26666665,2089.444010416665,162.34918619791665
01:41:00,2184155060.3454022,71234360.01092598,2082.972584100153,67.93437958805654
01:42:00,2197916057.599999,138317228.4803401,2096.096093749999,131.90958831819543
01:43:00,2158915857.0666666,308395303.779748,2058.9026041666666,294.108680515049
01:44:00,1884230385.3047926,90884817.29614307,1796.9421246574332,86.67451600660617
01:45:00,2125632307.2,57789337.6,2027.1609375,55.11220703125
01:46:00,2165924932.2666655,133205674.66666667,2065.5869791666655,127.03483072916667
01:47:00,2165945685.333334,243993531.73333335,2065.606770833334,232.69036458333335
01:48:00,2091629643.1112013,133363264.37406552,1994.7334700691235,127.18511998564293
01:49:00,2185854897.8672667,104298498.0405181,2084.593675486819,99.46679882098971
01:50:00,2134239368.5333333,184209400.62670845,2035.3692708333333,175.67577421828122
01:51:00,2124440917.3333328,36679953.06666666,2026.0247395833328,34.98072916666666
01:52:00,2071830254.933333,91341046.4665374,1975.851302083333,87.10961004880657
01:53:00,2117270459.733334,316740646.4297576,2019.186458333334,302.0674194619728
01:54:00,2028213043.2000008,196479103.94026268,1934.2546875000007,187.37707513834255
01:55:00,1943986832.3714933,119594122.68873906,1853.9303134646352,114.05384320138842
01:56:00,2016218862.9333327,203030190.63434076,1922.8161458333327,193.62467826303555
01:57:00,2000568593.0666673,102330368.00000001,1907.8908854166673,97.58984375000001
01:58:00,1975459293.8666668,140812288.0,1883.9447916666668,134.2890625
01:59:00,2224659430.1609383,258854053.59285426,2121.6005612954505,246.8624626091521
02:00:00,1957982481.0666668,157523501.63322446,1867.2776041666668,150.22611773798414
02:01:00,1986174156.8,161152136.53333333,1894.16328125,153.68665364583333
02:02:00,1950682227.8070526,139648717.18249732,1860.3155401297117,133.17939489602787
02:03:00,2101221998.323152,125298470.70666398,2003.8814528686066,119.49393339792631
02:04:00,2038859555.4378064,207119852.70547718,1944.4079927805008,197.52488394305914
02:05:00,2091183581.8666668,207234312.6875125,1994.3080729166668,197.63404148818253
02:06:00,2075739750.4000008,213807356.84287715,1979.5796875000008,203.90258487975802
02:07:00,1705715029.333334,169840920.5479452,1626.696614583334,161.97292380136986
02:08:00,2225827020.8,199124315.15797892,2122.7140625,189.89974513814823
02:09:00,2119578357.204716,176210494.76701555,2021.3874408766899,168.04742314054064
02:10:00,2086673885.8666666,183595295.24698353,1990.0072916666666,175.09011769007066
02:11:00,1983482708.5430505,344085392.66092384,1891.596516173411,328.14540163128265
02:12:00,2035002168.6329398,209237650.6840218,1940.7293020562552,199.54457348253422
02:13:00,1976829542.3999999,236981725.86666664,1885.2515624999999,226.00338541666665
02:14:00,2016163157.3333328,148865843.2,1922.7630208333328,141.96953125
02:15:00,2041031494.7990074,226362929.33618844,1946.47931556607,215.87651189440578
02:16:00,2067435246.9333327,173348957.50857747,1971.6598958333327,165.3184485517287
02:17:00,2047497830.4000008,146309742.55049664,1952.6460937500008,139.5318437104193
02:18:00,1956801740.7999997,145048268.8,1866.1515624999997,138.32880859375
02:19:00,1822966003.5130382,157940043.52821898,1738.5158572321302,150.6233630449476
02:20:00,1889019221.3333328,123377527.46666667,1801.5091145833328,117.66197916666667
02:21:00,1890199961.6000006,153746363.73333335,1802.6351562500006,146.62395833333335
02:22:00,1749938175.9999998,124499012.26666667,1668.8710937499998,118.73151041666667
02:23:00,2098247956.2647228,209400738.3072762,2001.0451853415707,199.70010596015567
02:24:00,2083185186.1333325,135304251.18325445,1986.6802083333325,129.03618925404973
02:25:00,2068499660.8,159478852.26666668,1972.675,152.09088541666668
02:26:00,2047273915.7333338,199202133.33333337,1952.4325520833338,189.97395833333337
02:27:00,2107813614.9333336,159722973.86666667,2010.1677083333336,152.32369791666667
02:28:00,2118556330.6666672,108616221.31857876,2020.4127604166672,103.58450061662556
02:29:00,2074015334.4000003,144627848.53333333,1977.9351562500003,137.92786458333333
02:30:00,2050267615.0852237,217179198.18678755,1955.2875662662732,207.1182233684421
02:31:00,2080023346.7117028,191704488.0325355,1983.6648432843235,182.82364657643842
02:32:00,2091012369.0666673,195361913.72758186,1994.1447916666673,186.31163952596842
02:33:00,2041772441.6000001,171025100.8,1947.1859375000001,163.10224609375
02:34:00,1954021668.571428,153431944.70169786,1863.5002790178567,146.32410497827325
02:35:00,2121900305.066666,350584042.5079703,2023.601822916666,334.34299708172824
02:36:00,2093961216.0000007,173731009.93267116,1996.9570312500007,165.6828021361076
02:37:00,2095862579.2,140460544.0,1998.7703125,133.95361328125
02:38:00,2085339364.746946,151915305.28701913,1988.7345931500874,144.87772492124475
02:39:00,2079370717.8666666,323370407.83947736,1983.0424479166666,308.39005264232384
02:40:00,2095068774.3999999,186025233.0666667,1998.0132812499999,177.4074869791667
02:41:00,2064177561.5999997,198213307.35872972,1968.5531249999997,189.0309403979585
02:42:00,2063776153.6000004,76777424.2645594,1968.1703125000004,73.22065760093632
02:43:00,2082975197.8666673,249332087.46666664,1986.4799479166672,237.78160807291664
02:44:00,2108174336.0000005,48651333.02220148,2010.5117187500005,46.39752676220081
02:45:00,2066113027.9240255,73020769.39426142,1970.3989295234924,69.63803233553068
02:46:00,2084462045.8666663,132123033.6,1987.8979166666663,126.00234375
02:47:00,2074860202.666666,318352520.53333336,1978.740885416666,303.60462239583336
02:48:00,2039655736.4289072,157514766.55662602,1945.1672901429245,150.21778731978037
02:49:00,2088498759.6506438,89981973.07996833,1991.7476269251288,85.81349666592439
02:50:00,1984613307.7333336,122779040.33064464,1892.6747395833336,117.09121735634292
02:51:00,1917547904.3228672,87151171.8603718,1828.7161868313476,83.11383424794369
02:52:00,2087485071.0643091,243544148.31431022,1990.7808981555072,232.26179915839217
02:53:00,2105913890.1333327,221685555.8962736,2008.3559895833328,211.41582097651826
02:54:00,2120475989.3333325,161524531.2,2022.2434895833326,154.041796875
02:55:00,2108890357.9282022,6186866.550662562,2011.19457047291,5.900255728399813
02:56:00,2103179400.533333,81728772.31815454,2005.748177083333,77.94263107123808
02:57:00,2158587084.7999988,269689139.2,2058.589062499999,257.19560546875
02:58:00,2075861705.5428805,241023486.0813704,1979.6959929875188,229.85790832650224
02:59:00,2147691997.866667,321921536.0,2048.198697916667,307.00830078125
03:00:00,2105147938.1333342,155828428.8,2007.6255208333341,148.6095703125
03:01:00,1884614109.866667,140549157.67035687,1797.308072916667,134.03812186275184
03:02:00,2093205754.4045572,119643080.0292223,1996.236566929395,114.10053255960683
03:03:00,2166620979.200001,23538722.133333333,2066.2507812500007,22.448274739583333
03:04:00,2128599449.6000001,234254829.94467035,2029.9906250000001,223.40281481234584
03:05:00,2144958917.5838933,166031349.03640258,2045.5922294463094,158.33983329429873
03:06:00,2157728470.525899,70308454.4,2057.77022411909,67.0513671875
03:07:00,2126544076.8000007,99429346.00158353,2028.0304687500006,94.82321357878068
03:08:00,2185168213.333332,39711997.866808884,2083.938802083332,37.87231241875542
03:09:00,2124584194.6796458,283503547.7333333,2026.1613795086344,270.3700520833333
03:10:00,2150095530.6666656,77299031.13456464,2050.4908854166656,73.71810067612137
03:11:00,2166899780.2666664,196898523.56509566,2066.5166666666664,187.7770648623425
03:12:00,2102930909.8666668,384009011.20000005,2005.5111979166668,366.21953125000005
03:13:00,2119941751.850124,117863219.19999999,2021.734001016735,112.40312499999999
03:14:00,2137059601.0666661,175213303.752906,2038.0588541666662,167.09642768183326
03:15:00,2159244083.1999993,191268727.46666667,2059.2156249999994,182.40807291666667
03:16:00,2200450116.266667,33103030.46463569,2098.512760416667,31.56950994933671
03:17:00,2174524347.733332,303869456.89712644,2073.788020833332,289.7924965831055
03:18:00,2098881159.575896,70448513.91862954,2001.6490550765,67.18493835318522
03:19:00,2144520055.4666674,15253708.8,2045.1736979166674,14.5470703125
03:20:00,2172406442.666666,373212501.3333333,2071.768229166666,355.9231770833333
03:21:00,2214771839.1892805,72582800.61329244,2112.17101973465,69.22035275773281
03:22:00,2133273271.8609483,19205396.506725557,2034.4479292497142,18.315693384862477
03:23:00,2172763340.8000016,167534698.1069412,2072.1085937500015,159.7735386914646
03:24:00,2185035775.9999986,143215001.6,2083.8124999999986,136.58046875
03:25:00,2192408798.985924,82833954.13333334,2090.8439626559484,78.99661458333334
03:26:00,2143002237.4656022,80771914.08497825,2043.7261938720724,77.03009994981599
03:27:00,2227131387.4258275,207221637.24513513,2123.958003450229,197.62195324433816
03:28:00,2220797952.000001,177198148.26666668,2117.917968750001,168.98932291666668
03:29:00,2154149751.4666657,125290198.78674756,2054.357291666666,119.48604468035465
03:30:00,3145344887.466667,92652560.33865191,2999.634635416667,88.36036714425269
03:31:00,2207240738.133333,141629739.59668958,2104.988802083333,135.06864509266813
03:32:00,2220040465.066668,74277373.50843278,2117.195572916668,70.83642340510633
03:33:00,2258892936.5333343,64500258.13333333,2154.248177083334,61.51223958333333
03:34:00,2188654445.8615823,170544613.44931415,2087.2635325065444,162.64401764804282
03:35:00,2021798707.2000003,98669908.60786398,1928.1375000000003,94.09895764147184
03:36:00,2266651033.5999985,272847940.26666665,2161.6468749999985,260.20807291666665
03:37:00,2265616154.7595234,147172283.73333335,2160.659937629245,140.35442708333335
03:38:00,2252955712.563747,149774282.67800212,2148.585999072787,142.83588664818012
03:39:00,2265506611.2000012,289681920.0,2160.555468750001,276.26220703125
03:40:00,2263002862.933332,78089113.6,2158.167708333332,74.47158203125
03:41:00,2216544311.3884964,296030203.3513586,2113.8613809475864,282.3164018167101
03:42:00,2246949819.7333345,77771422.65028231,2142.8583333333345,74.16860833194953
03:43:00,2230467242.6666665,126488405.33333334,2127.1393229166665,120.62874348958334
03:44:00,2244079889.0666676,70020812.8,2140.1213541666675,66.77705078125
03:45:00,2279102462.196503,185007018.99077594,2173.5214826550514,176.43644236638636
03:46:00,2256576785.066666,541211263.8733093,2152.039322916666,516.1392821057408
03:47:00,2277948074.6666675,183862818.13333336,2172.4205729166674,175.34524739583335
03:48:00,2042841512.8226686,163622010.30444965,1948.205483267468,156.0421088261124
03:49:00,2204165167.850468,80892109.05939604,2102.0557096962625,77.14472680987934
03:50:00,2247034743.4666667,222041497.60000002,2142.9393229166667,211.75527343750002
03:51:00,2327874491.733334,139997476.43490437,2220.034114583334,133.51199763765752
03:52:00,2267445648.9663563,124371148.8,2162.4046792663157,118.6095703125
03:53:00,2265180023.4666667,129844097.76833156,2160.2440104166667,123.82898117859989
03:54:00,2339050018.133333,105818214.39999999,2230.691927083333,100.91611328124999
03:55:00,2266741581.494567,68304384.0,2161.733228201453,65.14013671875
03:56:00,2252234882.8345184,175315220.55674517,2147.89856227352,167.1936231200649
03:57:00,2287053209.600001,109183829.96811903,2181.103906250001,104.12581440746214
03:58:00,2285636539.7333336,232813158.4,2179.7528645833336,222.0279296875
03:59:00,1697775534.0855343,204895545.56970462,1619.124921880278,195.4036193558737
04:00:00,2298290175.9999986,45794527.8314779,2191.8203124999986,43.67306502483168
04:01:00,2331404151.466666,207314944.0,2223.4002604166662,197.7109375
04:02:00,2344842035.200001,151317060.26666665,2236.2156250000007,144.30719401041665
04:03:00,2294545281.9755745,196300745.36481258,2188.248903251242,187.206979145825
04:04:00,2333816709.9337754,149664137.0449679,2225.7010554635767,142.73084358689107
04:05:00,2149699037.8666677,138603824.3772833,2050.1127604166677,132.18290746429759
04:06:00,2311638493.866667,87579921.06666666,2204.550260416667,83.52272135416666
04:07:00,2277067980.7999988,103119175.5216319,2171.581249999999,98.34210922396841
04:08:00,2297538808.750505,71483119.00627755,2191.103752851968,68.17161465289836
04:09:00,2367508479.999999,98468148.77789587,2257.832031249999,93.90654447354876
04:10:00,2323703671.4666667,41163707.733333334,2216.0565104166667,39.256770833333334
04:11:00,2325127504.0766134,126109480.70128658,2217.4143830076346,120.26737280014666
04:12:00,2306541652.932494,239869824.5567079,2199.6895341229383,228.75769096060552
04:13:00,2352122167.1744614,223849970.90667552,2243.1584998840917,213.47996798198272
04:14:00,2385108992.0000014,190823628.79999998,2274.6171875000014,181.98359374999998
04:15:00,2353117320.533334,200188177.06666666,2244.1075520833338,190.91432291666666
04:16:00,2268612522.649485,79669510.64824086,2163.517496728406,75.97876610588156
04:17:00,2378978099.1999984,76824079.71303308,2268.7703124999985,73.26515170386608
04:18:00,2328062361.600002,52126788.26666667,2220.2132812500017,49.71197916666667
04:19:00,2341768396.7999997,112129638.39999999,2233.2843749999997,106.93515624999999
04:20:00,2328105338.2225494,70280613.32440576,2220.2542669511313,67.02481586876465
04:21:00,2326835898.536327,69702733.26248671,2219.043634926154,66.4737064957492
04:22:00,2368897297.066668,109662965.26435097,2259.156510416668,104.58275343356225
04:23:00,2282534502.399999,53143688.53333333,2176.794531249999,50.68177083333333
04:24:00,1862710560.1932635,159567598.93333334,1776.4192201550136,152.17552083333334
04:25:00,2256241638.3626986,37478271.94945373,2151.719702112864,35.74206538148282
04:26:00,2271996040.5333347,116115319.46666667,2166.7442708333347,110.73619791666667
04:27:00,2248712191.9999995,296690756.26666665,2144.5390624999995,282.94635416666665
04:28:00,1901537209.6806457,212570449.67880085,1813.4471985632379,202.72297828559957
04:29:00,2248046455.466668,67354282.39641066,2143.904166666668,64.23404922143045
04:30:00,2269919095.4666653,70025489.06666668,2164.7635416666653,66.78151041666668
04:31:00,2261653913.5999994,141426577.96146923,2156.8812499999995,134.8748950590794
04:32:00,2236264447.999999,99852200.26773761,2132.667968749999,95.22647883199464
04:33:00,2252499626.6666684,139301168.7220852,2148.1510416666683,132.8479468556263
04:34:00,2268249565.866666,209636010.6666667,2163.171354166666,199.92447916666669
04:35:00,2261647272.044021,180350165.21101403,2156.874916118642,171.99532052136806
04:36:00,2220616910.3192487,76471111.46433538,2117.7453139488684,72.92853495057619
04:37:00,2295437994.6666656,177254051.86320913,2189.1002604166656,169.04263674088395
04:38:00,2272595148.799999,91820851.2,2167.3156249999993,87.5671875
04:39:00,2160494872.6345468,178812688.29568788,2060.4084707589595,170.529068275154
04:40:00,2298341239.4666653,94646715.73333333,2191.8690104166653,90.26214192708333
04:41:00,2300678417.0666676,191818683.73333332,2194.0979166666675,182.93255208333332
04:42:00,1811404728.3152208,291375751.1182322,1727.4901660110672,277.8775702650377
04:43:00,2281647527.3546157,84806171.82933956,2175.9486459299237,80.87746794637638
04:44:00,2301546222.933335,98555221.33333333,2194.9255208333348,93.98958333333333
04:45:00,2317661207.280484,190903910.4,2210.2939675145,182.06015625
04:46:00,2256032358.8704224,137366463.60491148,2151.5201176361297,131.00286827555797
04:47:00,2268966092.7999997,23234277.4890044,2163.8546874999997,22.157933701519394
04:48:00,2307903214.933332,133793747.08352777,2200.988020833332,127.59566028931405
04:49:00,2099064941.521637,45313809.06666667,2001.8243231979723,43.21461588541667
04:50:00,2277919944.893364,160300103.3406389,2172.3937462743415,152.87409147323504
04:51:00,2309470890.666666,423994709.3333334,2202.483072916666,404.35286458333337
04:52:00,2283742003.2000012,148443750.4,2177.946093750001,141.5669921875
04:53:00,2257867008.24213,90654754.13333333,2153.269775621538,86.45511067708333
04:54:00,2294133009.0666666,123179861.33333333,2187.8557291666666,117.47347005208333
04:55:00,2293956607.9999986,121229277.86666666,2187.6874999999986,115.61324869791666
04:56:00,2242965559.624349,168053389.77072307,2139.058646797513,160.26820160934741
04:57:00,2279933542.3999996,47074208.435735635,2174.3140624999996,44.89346355031551
04:58:00,2274946525.8666654,226864913.06666666,2169.5580729166654,216.35524088541666
04:59:00,2224644845.4258685,177191123.7203078,2121.586652208203,168.9826237872198
05:00:00,2137990485.333333,183613878.71139157,2038.946614583333,175.10784026278645
05:01:00,2172314146.1333327,161531016.53333333,2071.6802083333328,154.04798177083333
05:02:00,2156018619.7333345,86439976.00159991,2056.1395833333345,82.43558502349845
05:03:00,2148062020.1315265,154923522.73943287,2048.551578647162,147.74658464377677
05:04:00,2131900401.9857767,216051881.8587906,2033.1386585099951,206.04313073996602
05:05:00,2115844232.5333326,346327698.0733702,2017.8263020833326,330.2838307126715
05:06:00,2206413619.199999,98289540.34971957,2104.199999999999,93.73621020290334
05:07:00,2222740927.692611,35919223.46666667,2119.770934765445,34.25524088541667
05:08:00,2218925260.800001,136425608.53333333,2116.132031250001,130.10559895833333
05:09:00,2217484014.933333,85695965.86666667,2114.757552083333,81.72604166666667
05:10:00,2117296942.692256,139656734.2788333,2019.2117144510803,133.18704059489565
05:11:00,2137164458.6666663,116572375.7082861,2038.1588541666663,111.1720807154523
05:12:00,2157229943.4666653,95152986.60089327,2057.2947916666653,90.74495945061996
05:13:00,1931007317.3333335,178885652.9564696,1841.5520833333335,170.59865279814682
05:14:00,2225608995.09869,185154189.01507604,2122.506136988344,176.57679463870625
05:15:00,2172191353.5569024,129688178.25359651,2071.563104206946,123.68028474197055
05:16:00,2178564369.066668,81490608.17387825,2077.640885416668,77.71550004375291
05:17:00,2185592832.0,83581329.24471702,2084.34375,79.70936703178121
05:18:00,2206169038.249901,196140100.26666668,2103.966749429608,187.05377604166668
05:19:00,2198602673.7768297,348393599.57766926,2096.7509019630716,332.2540279175465
05:20:00,2210370082.1333323,306269087.8058537,2107.9731770833323,292.0809629496133
05:21:00,2201178385.066666,125248546.13333333,2099.207291666666,119.44632161458333
05:22:00,2205372760.952192,227863581.4170499,2103.2073602220457,217.30764524178497
05:23:00,2225731720.533332,69715281.61530288,2122.623177083332,66.48567353754318
05:24:00,2214066585.6000013,285120785.06666666,2111.4984375000013,271.91236979166666
05:25:00,2182473045.333333,260608000.00000003,2081.368489583333,248.53515625000003
05:26:00,2196664127.475166,108978156.68575276,2094.9021601440104,103.92966908049847
05:27:00,2255875822.933335,65593162.10526316,2151.3708333333348,62.554514031661185
05:28:00,2230345454.9333334,190708394.6666667,2127.0231770833334,181.87369791666669
05:29:00,2248870566.635351,107139345.06666666,2144.6901003221046,102.17604166666666
05:30:00,2516270696.032938,69452700.90322581,2399.702735932291,66.23525705645162
05:31:00,2164142626.133332,91547341.12646121,2063.887239583332,87.30634796758767
05:32:00,2176226918.399998,82671752.53333333,2075.4117187499983,78.84192708333333
05:33:00,2085973091.2038913,325303227.7333333,1989.3389617957032,310.2333333333333
05:34:00,1904668037.849809,5058594.133333333,1816.43298897725,4.824251302083333
05:35:00,2192473565.8666654,238416799.14984062,2090.9057291666654,227.37197794899046
05:36:00,2234200883.199999,82805393.77374843,2130.699999999999,78.96937730192988
05:37:00,2214271658.6666656,107350425.6,2111.6940104166656,102.37734375
05:38:00,2357889254.5695367,124682020.74272333,2248.6584230132453,118.90604089996656
05:39:00,2238648866.133333,139681626.0378612,2134.941927083333,133.21077922617073
05:40:00,2234182587.7333326,163208942.93333334,2130.6825520833327,155.64817708333334
05:41:00,2219122354.2902846,16237319.287952531,2116.3199942496153,15.485114372208148
05:42:00,2271093097.3638887,139552646.12114772,2165.8831571234596,133.08777439226887
05:43:00,2189271859.1999984,96669969.06666666,2087.8523437499985,92.19166666666666
05:44:00,2267927893.3333316,38605619.2,2162.8645833333317,36.8171875
05:45:00,2234066534.4,247182979.72566074,2130.571875,235.73205921712946
05:46:00,2230546629.8197145,192210547.45931584,2127.215032405581,183.3062624543341
05:47:00,2288425642.6666675,69961045.33333334,2182.4127604166674,66.72005208333334
05:48:00,2312077585.066665,208096787.14752346,2204.9690104166652,198.45656122925135
05:49:00,1837859339.373196,70180453.96145609,1752.7192491275748,66.92929645677194
05:50:00,2107517883.7333329,276362201.91285866,2009.885677083333,263.5595339897715
05:51:00,2196341282.133334,365911790.9333334,2094.594270833334,348.9606770833334
05:52:00,2272389802.666665,119652840.21065263,2167.119791666665,114.10984059396041
05:53:00,2139365372.7016504,147418723.7687366,2040.2578093544487,140.58945061563168
05:54:00,2178983799.466666,206807040.0,2078.0408854166662,197.2265625
05:55:00,2273220471.466668,83302263.46666665,2167.911979166668,79.44322916666665
05:56:00,2187193421.924238,255018007.09362242,2085.8701915018446,243.20412358629457
