Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,Goodput,Memory_used,NIC_speed,Packet_losses,network_throughput,num_workers
2021-05-28 09:32:07.712999936,8388608.0,3427213312.0,7.061600000002364,10.29800000009127,3351107174.3999996,6210367488.0,100000000000.0,0.6,3430036558.4,50
2021-05-28 09:32:22.712999936,8388608.0,3919450931.2000003,7.46079999999929,11.329999999934806,3606485401.5999994,6230368256.0,100000000000.0,0.4,3925495391.6,50
2021-05-28 09:32:37.712999936,151204659.2,545316044.8,4.92160000000149,0.9839999999385327,967912652.8000001,6224646144.0,100000000000.0,0.8,544840196.8,50
2021-05-28 09:32:52.712999936,150994944.0,576581632.0,5.218399999997928,1.6060000000521542,624750592.0,6223994880.0,100000000000.0,0.6,577678640.6,50
2021-05-28 09:33:07.712999936,150994944.0,2935408230.4,7.359999999996216,8.86000000014901,1011091865.6,6207168512.0,100000000000.0,0.6,2939545059.8,50
2021-05-28 09:33:22.712999936,151099801.6,3803447296.0000005,7.523999999999069,11.172000000020489,3844025548.8,6191382528.0,100000000000.0,0.6,3807863764.6,50
2021-05-28 09:33:37.712999936,38797312.00000001,3691923046.4000006,7.443200000001525,10.722000000067053,3562054451.2000003,6185398272.0,100000000000.0,0.4,3694071751.6,50
2021-05-28 09:33:52.712999936,38797312.00000001,3768846745.600001,7.385599999999975,10.76400000001304,3554760294.4,6183776256.0,100000000000.0,0.4,3774247818.2,50
2021-05-28 09:34:07.712999936,38797312.0,3201239449.6000004,6.534400000001188,9.466000000154601,3735287398.3999996,6184996864.0,100000000000.0,3.0,3205796951.2,50
2021-05-28 09:34:22.712999936,38797312.0,3649723596.7999997,7.341600000001199,10.81000000019558,3789464371.2000003,6190526464.0,100000000000.0,0.6,3655656916.6,50
2021-05-28 09:34:37.712999936,69206016.0,3743350784.0000005,7.417600000000676,10.783999999891964,3660891750.4,6184792064.0,100000000000.0,0.4,3749189585.0,50
2021-05-28 09:34:52.712999936,69206016.0,3787762892.7999997,7.5903999999995,10.98999999999069,3717104435.2000003,6184689664.0,100000000000.0,0.6,3793426267.2,50
2021-05-28 09:35:07.712999936,69206016.0,3676916940.8,7.427199999998265,10.849999999953434,3880606105.6,6186180608.0,100000000000.0,0.6,3682308459.8,50
2021-05-28 09:35:22.712999936,69206016.0,3469139148.8,7.195200000000478,10.411999999918043,3586450227.2000003,6185500672.0,100000000000.0,0.4,3474181380.0,50
2021-05-28 09:35:37.712999936,69206016.0,3694159462.4,7.455200000001059,10.93999999985099,3629391872.0,6184226816.0,100000000000.0,0.4,3699652189.0,50
2021-05-28 09:35:52.712999936,69206016.0,3665790566.4,7.5088000000003365,10.795999999996274,3541486796.8,6213341184.0,100000000000.0,0.4,3668517634.6,50
2021-05-28 09:36:07.712999936,69206016.0,3534399897.6000004,7.501599999997415,10.420000000204888,3519114444.7999997,6205194240.0,100000000000.0,0.4,3539409939.8,50
2021-05-28 09:36:22.712999936,69206016.0,3739937177.6000004,7.430399999997462,10.775999999977646,3762829721.6,6206054400.0,100000000000.0,0.6,3744325058.0,50
2021-05-28 09:36:37.712999936,139250892.79999998,3586103705.6,7.3183999999979275,10.455999999959023,3499910758.4,6207422464.0,100000000000.0,0.8,3593291666.4,50
2021-05-28 09:36:52.712999936,139460608.0,3941523456.0,7.242399999996996,11.539999999944122,3772669132.8,6211325952.0,100000000000.0,1.6,3956095575.6,50
